phi_rad,phi_deg,escape_probability,composite
-2.5830872929516078,-148.0,0.13841173546807012,Venus_Mars_Jupiter
-2.5656340004316642,-147.0,0.1384277855343922,Venus_Mars_Jupiter
-2.548180707911721,-146.0,0.13845053832496415,Venus_Mars_Jupiter
-2.5307274153917776,-145.0,0.13847998968062583,Venus_Mars_Jupiter
-2.5132741228718345,-144.0,0.13851613421342235,Venus_Mars_Jupiter
-2.4958208303518914,-143.0,0.13855896530427347,Venus_Mars_Jupiter
-2.478367537831948,-142.0,0.13860847510012103,Venus_Mars_Jupiter
-2.4609142453120048,-141.0,0.13866465451055937,Venus_Mars_Jupiter
-2.443460952792061,-140.0,0.13872749320395614,Venus_Mars_Jupiter
-2.426007660272118,-139.0,0.1387969796030687,Venus_Mars_Jupiter
-2.4085543677521746,-138.0,0.1388731008801669,Venus_Mars_Jupiter
-2.3911010752322315,-137.0,0.13895584295166896,Venus_Mars_Jupiter
-2.373647782712288,-136.0,0.1390451904723022,Venus_Mars_Jupiter
-2.356194490192345,-135.0,0.1391411268287988,Venus_Mars_Jupiter
-2.3387411976724017,-134.0,0.13924363413313934,Venus_Mars_Jupiter
-2.321287905152458,-133.0,0.1393526932153562,Venus_Mars_Jupiter
-2.3038346126325147,-131.99999999999997,0.13946828361591151,Venus_Mars_Jupiter
-2.2863813201125716,-131.0,0.13959038357766412,Venus_Mars_Jupiter
-2.2689280275926285,-130.0,0.13971897003744152,Venus_Mars_Jupiter
-2.251474735072685,-129.0,0.13985401861723307,Venus_Mars_Jupiter
-2.234021442552742,-128.0,0.13999550361502264,Venus_Mars_Jupiter
-2.2165681500327983,-126.99999999999999,0.14014339799527886,Venus_Mars_Jupiter
-2.199114857512855,-126.0,0.14029767337912227,Venus_Mars_Jupiter
-2.181661564992912,-125.00000000000001,0.14045830003418988,Venus_Mars_Jupiter
-2.1642082724729685,-124.0,0.14062524686421804,Venus_Mars_Jupiter
-2.146754979953025,-122.99999999999999,0.14079848139836612,Venus_Mars_Jupiter
-2.129301687433082,-122.0,0.14097796978030294,Venus_Mars_Jupiter
-2.111848394913139,-121.0,0.14116367675708055,Venus_Mars_Jupiter
-2.0943951023931957,-120.00000000000001,0.14135556566781912,Venus_Mars_Jupiter
-2.076941809873252,-119.0,0.14155359843222876,Venus_Mars_Jupiter
-2.0594885173533086,-117.99999999999999,0.14175773553899362,Venus_Mars_Jupiter
-2.0420352248333655,-117.0,0.14196793603404617,Venus_Mars_Jupiter
-2.0245819323134224,-116.00000000000001,0.1421841575087577,Venus_Mars_Jupiter
-2.007128639793479,-115.0,0.14240635608807484,Venus_Mars_Jupiter
-1.9896753472735356,-114.0,0.14263448641862977,Venus_Mars_Jupiter
-1.9722220547535922,-113.0,0.1428685016568547,Venus_Mars_Jupiter
-1.954768762233649,-111.99999999999999,0.1431083534571301,Venus_Mars_Jupiter
-1.9373154697137058,-111.0,0.14335399195999832,Venus_Mars_Jupiter
-1.9198621771937625,-110.0,0.1436053657804732,Venus_Mars_Jupiter
-1.9024088846738192,-109.0,0.1438624219964786,Venus_Mars_Jupiter
-1.8849555921538759,-108.0,0.14412510613744794,Venus_Mars_Jupiter
-1.8675022996339325,-107.0,0.14439336217311757,Venus_Mars_Jupiter
-1.8500490071139892,-106.0,0.14466713250254798,Venus_Mars_Jupiter
-1.832595714594046,-105.0,0.14494635794340693,Venus_Mars_Jupiter
-1.8151424220741026,-104.0,0.14523097772154797,Venus_Mars_Jupiter
-1.7976891295541593,-102.99999999999999,0.14552092946092016,Venus_Mars_Jupiter
-1.7802358370342162,-102.0,0.1458161491738433,Venus_Mars_Jupiter
-1.7627825445142729,-101.0,0.14611657125168442,Venus_Mars_Jupiter
-1.7453292519943295,-100.0,0.14642212845597033,Venus_Mars_Jupiter
-1.7278759594743862,-99.0,0.14673275190997326,Venus_Mars_Jupiter
-1.710422666954443,-98.0,0.14704837109080432,Venus_Mars_Jupiter
-1.6929693744344996,-97.0,0.14736891382205122,Venus_Mars_Jupiter
-1.6755160819145563,-96.0,0.14769430626699645,Venus_Mars_Jupiter
-1.658062789394613,-95.0,0.14802447292245166,Venus_Mars_Jupiter
-1.6406094968746696,-93.99999999999999,0.14835933661324466,Venus_Mars_Jupiter
-1.6231562043547265,-93.0,0.14869881848739452,Venus_Mars_Jupiter
-1.6057029118347832,-92.0,0.14904283801201101,Venus_Mars_Jupiter
-1.5882496193148399,-91.0,0.14939131296995367,Venus_Mars_Jupiter
-1.5707963267948966,-90.0,0.14974415945728586,Venus_Mars_Jupiter
-1.5533430342749532,-89.0,0.150101291881559,Venus_Mars_Jupiter
-1.53588974175501,-88.0,0.15046262296096183,Venus_Mars_Jupiter
-1.5184364492350666,-87.0,0.1508280637243682,Venus_Mars_Jupiter
-1.5009831567151233,-86.0,0.15119752351231816,Venus_Mars_Jupiter
-1.48352986419518,-84.99999999999999,0.1515709099789651,Venus_Mars_Jupiter
-1.4660765716752366,-83.99999999999999,0.1519481290950214,Venus_Mars_Jupiter
-1.4486232791552935,-83.0,0.15232908515173507,Venus_Mars_Jupiter
-1.4311699866353502,-82.0,0.15271368076592873,Venus_Mars_Jupiter
-1.413716694115407,-81.0,0.15310181688613064,Venus_Mars_Jupiter
-1.3962634015954636,-80.0,0.1534933927998288,Venus_Mars_Jupiter
-1.3788101090755203,-79.0,0.15388830614187599,Venus_Mars_Jupiter
-1.361356816555577,-78.0,0.1542864529040738,Venus_Mars_Jupiter
-1.3439035240356336,-77.0,0.1546877274459631,Venus_Mars_Jupiter
-1.3264502315156903,-75.99999999999999,0.1550920225068461,Venus_Mars_Jupiter
-1.308996938995747,-74.99999999999999,0.15549922921906528,Venus_Mars_Jupiter
-1.2915436464758039,-74.0,0.15590923712256227,Venus_Mars_Jupiter
-1.2740903539558606,-73.0,0.1563219341807396,Venus_Mars_Jupiter
-1.2566370614359172,-72.0,0.15673720679764577,Venus_Mars_Jupiter
-1.239183768915974,-71.0,0.15715493983650375,Venus_Mars_Jupiter
-1.2217304763960306,-70.0,0.15757501663960122,Venus_Mars_Jupiter
-1.2042771838760873,-69.0,0.15799731904955902,Venus_Mars_Jupiter
-1.186823891356144,-68.0,0.15842172743199423,Venus_Mars_Jupiter
-1.1693705988362006,-66.99999999999999,0.15884812069959037,Venus_Mars_Jupiter
-1.1519173063162573,-65.99999999999999,0.15927637633758798,Venus_Mars_Jupiter
-1.1344640137963142,-65.0,0.15970637043070623,Venus_Mars_Jupiter
-1.1170107212763707,-63.999999999999986,0.160137977691504,Venus_Mars_Jupiter
-1.0995574287564276,-63.0,0.1605710714901882,Venus_Mars_Jupiter
-1.082104136236484,-61.999999999999986,0.1610055238858746,Venus_Mars_Jupiter
-1.064650843716541,-61.0,0.16144120565930523,Venus_Mars_Jupiter
-1.0471975511965979,-60.00000000000001,0.16187798634702397,Venus_Mars_Jupiter
-1.0297442586766543,-58.99999999999999,0.16231573427701076,Venus_Mars_Jupiter
-1.0122909661567112,-58.00000000000001,0.1627543166057723,Venus_Mars_Jupiter
-0.9948376736367677,-56.99999999999999,0.16319359935688613,Venus_Mars_Jupiter
-0.9773843811168246,-56.0,0.16363344746099184,Venus_Mars_Jupiter
-0.959931088596881,-54.999999999999986,0.16407372479722274,Venus_Mars_Jupiter
-0.9424777960769379,-54.0,0.1645142942360675,Venus_Mars_Jupiter
-0.9250245035569944,-52.999999999999986,0.16495501768365178,Venus_Mars_Jupiter
-0.9075712110370513,-52.0,0.16539575612742458,Venus_Mars_Jupiter
-0.8901179185171082,-51.00000000000001,0.16583636968323617,Venus_Mars_Jupiter
-0.8726646259971647,-49.99999999999999,0.16627671764378835,Venus_Mars_Jupiter
-0.8552113334772216,-49.00000000000001,0.16671665852843895,Venus_Mars_Jupiter
-0.837758040957278,-47.99999999999999,0.16715605013433862,Venus_Mars_Jupiter
-0.8203047484373349,-47.0,0.16759474958887713,Venus_Mars_Jupiter
-0.8028514559173914,-45.999999999999986,0.1680326134034141,Venus_Mars_Jupiter
-0.7853981633974483,-45.0,0.16846949752826612,Venus_Mars_Jupiter
-0.7679448708775047,-43.999999999999986,0.16890525740892276,Venus_Mars_Jupiter
-0.7504915783575616,-43.0,0.16933974804345886,Venus_Mars_Jupiter
-0.7330382858376185,-42.00000000000001,0.16977282404111174,Venus_Mars_Jupiter
-0.715584993317675,-40.99999999999999,0.17020433968198803,Venus_Mars_Jupiter
-0.6981317007977319,-40.00000000000001,0.1706341489778633,Venus_Mars_Jupiter
-0.6806784082777884,-38.99999999999999,0.1710621057340375,Venus_Mars_Jupiter
-0.6632251157578453,-38.0,0.17148806361220478,Venus_Mars_Jupiter
-0.6457718232379017,-36.999999999999986,0.17191187619429743,Venus_Mars_Jupiter
-0.6283185307179586,-36.0,0.17233339704725942,Venus_Mars_Jupiter
-0.6108652381980151,-34.999999999999986,0.1727524797887057,Venus_Mars_Jupiter
-0.593411945678072,-34.0,0.1731689781534202,Venus_Mars_Jupiter
-0.5759586531581289,-33.00000000000001,0.17358274606064486,Venus_Mars_Jupiter
-0.5585053606381853,-31.999999999999993,0.17399363768211012,Venus_Mars_Jupiter
-0.5410520681182422,-31.000000000000007,0.17440150751075634,Venus_Mars_Jupiter
-0.5235987755982987,-29.999999999999993,0.17480621043009412,Venus_Mars_Jupiter
-0.5061454830783556,-29.000000000000004,0.1752076017841497,Venus_Mars_Jupiter
-0.48869219055841207,-27.99999999999999,0.17560553744794202,Venus_Mars_Jupiter
-0.47123889803846897,-27.0,0.17599987389843402,Venus_Mars_Jupiter
-0.4537856055185254,-25.999999999999986,0.1763904682859037,Venus_Mars_Jupiter
-0.43633231299858233,-24.999999999999996,0.17677717850567518,Venus_Mars_Jupiter
-0.41887902047863923,-24.000000000000007,0.1771598632701527,Venus_Mars_Jupiter
-0.4014257279586957,-22.999999999999993,0.17753838218109752,Venus_Mars_Jupiter
-0.3839724354387526,-22.000000000000007,0.17791259580208696,Venus_Mars_Jupiter
-0.36651914291880905,-20.999999999999993,0.1782823657310964,Venus_Mars_Jupiter
-0.34906585039886595,-20.000000000000004,0.17864755467314056,Venus_Mars_Jupiter
-0.3316125578789224,-18.99999999999999,0.17900802651291417,Venus_Mars_Jupiter
-0.3141592653589793,-18.0,0.17936364638736807,Venus_Mars_Jupiter
-0.29670597283903577,-16.999999999999986,0.1797142807581586,Venus_Mars_Jupiter
-0.27925268031909267,-15.999999999999996,0.18005979748390713,Venus_Mars_Jupiter
-0.2617993877991496,-15.000000000000009,0.18040006589220633,Venus_Mars_Jupiter
-0.24434609527920603,-13.999999999999995,0.18073495685130989,Venus_Mars_Jupiter
-0.22689280275926293,-13.000000000000005,0.18106434284144154,Venus_Mars_Jupiter
-0.2094395102393194,-11.999999999999991,0.18138809802566147,Venus_Mars_Jupiter
-0.1919862177193763,-11.000000000000004,0.1817060983202246,Venus_Mars_Jupiter
-0.17453292519943275,-9.99999999999999,0.18201822146436958,Venus_Mars_Jupiter
-0.15707963267948966,-9.0,0.18232434708947437,Venus_Mars_Jupiter
-0.13962634015954611,-7.999999999999986,0.18262435678751665,Venus_Mars_Jupiter
-0.12217304763960302,-6.999999999999997,0.18291813417877592,Venus_Mars_Jupiter
-0.10471975511965992,-6.000000000000009,0.1832055649787172,Venus_Mars_Jupiter
-0.08726646259971638,-4.999999999999995,0.1834865370639936,Venus_Mars_Jupiter
-0.06981317007977328,-4.000000000000005,0.18376094053750844,Venus_Mars_Jupiter
-0.05235987755982974,-2.9999999999999916,0.18402866779247737,Venus_Mars_Jupiter
-0.03490658503988664,-2.0000000000000027,0.1842896135754302,Venus_Mars_Jupiter
-0.017453292519943098,-0.9999999999999887,0.1845436750480967,Venus_Mars_Jupiter
0.0,0.0,0.18479075184811675,Venus_Mars_Jupiter
0.017453292519943542,1.0000000000000142,0.18503074614852047,Venus_Mars_Jupiter
0.03490658503988664,2.0000000000000027,0.18526356271592279,Venus_Mars_Jupiter
0.05235987755982974,2.9999999999999916,0.18548910896737822,Venus_Mars_Jupiter
0.06981317007977328,4.000000000000005,0.18570729502584335,Venus_Mars_Jupiter
0.08726646259971638,4.999999999999995,0.18591803377419527,Venus_Mars_Jupiter
0.10471975511965992,6.000000000000009,0.18612124090775634,Venus_Mars_Jupiter
0.12217304763960302,6.999999999999997,0.18631683498527532,Venus_Mars_Jupiter
0.13962634015954656,8.00000000000001,0.18650473747831847,Venus_Mars_Jupiter
0.15707963267948966,9.0,0.1866848728190239,Venus_Mars_Jupiter
0.1745329251994332,10.000000000000014,0.1868571684461749,Venus_Mars_Jupiter
0.1919862177193763,11.000000000000004,0.18702155484954908,Venus_Mars_Jupiter
0.20943951023931984,12.000000000000018,0.18717796561250225,Venus_Mars_Jupiter
0.22689280275926293,13.000000000000005,0.18732633745274685,Venus_Mars_Jupiter
0.24434609527920603,13.999999999999995,0.18746661026128714,Venus_Mars_Jupiter
0.2617993877991496,15.000000000000009,0.18759872713947492,Venus_Mars_Jupiter
0.27925268031909267,15.999999999999996,0.1877226344341503,Venus_Mars_Jupiter
0.2967059728390362,17.00000000000001,0.18783828177083622,Venus_Mars_Jupiter
0.3141592653589793,18.0,0.18794562208495408,Venus_Mars_Jupiter
0.33161255787892285,19.000000000000014,0.18804461165103206,Venus_Mars_Jupiter
0.34906585039886595,20.000000000000004,0.1881352101098795,Venus_Mars_Jupiter
0.3665191429188095,21.000000000000018,0.18821738049370004,Venus_Mars_Jupiter
0.3839724354387526,22.000000000000007,0.1882910892491224,Venus_Mars_Jupiter
0.4014257279586957,22.999999999999993,0.1883563062581254,Venus_Mars_Jupiter
0.41887902047863923,24.000000000000007,0.18841300485683848,Venus_Mars_Jupiter
0.43633231299858233,24.999999999999996,0.18846116185220035,Venus_Mars_Jupiter
0.45378560551852587,26.00000000000001,0.1885007575364595,Venus_Mars_Jupiter
0.47123889803846897,27.0,0.18853177569950363,Venus_Mars_Jupiter
0.4886921905584125,28.000000000000014,0.1885542036390062,Venus_Mars_Jupiter
0.5061454830783556,29.000000000000004,0.18856803216838067,Venus_Mars_Jupiter
0.5235987755982991,30.000000000000018,0.1885732556225351,Venus_Mars_Jupiter
0.5410520681182422,31.000000000000007,0.18856987186142143,Venus_Mars_Jupiter
0.5585053606381853,31.999999999999993,0.18855788227137663,Venus_Mars_Jupiter
0.5759586531581289,33.00000000000001,0.1885372917642537,Venus_Mars_Jupiter
0.593411945678072,34.0,0.1885081087743446,Venus_Mars_Jupiter
0.6108652381980155,35.000000000000014,0.188470345253096,Venus_Mars_Jupiter
0.6283185307179586,36.0,0.1884240166616253,Venus_Mars_Jupiter
0.6457718232379022,37.000000000000014,0.18836914196104157,Venus_Mars_Jupiter
0.6632251157578453,38.0,0.18830574360058186,Venus_Mars_Jupiter
0.6806784082777888,39.000000000000014,0.18823384750357386,Venus_Mars_Jupiter
0.6981317007977319,40.00000000000001,0.18815348305123683,Venus_Mars_Jupiter
0.715584993317675,40.99999999999999,0.18806468306433827,Venus_Mars_Jupiter
0.7330382858376185,42.00000000000001,0.18796748378272055,Venus_Mars_Jupiter
0.7504915783575616,43.0,0.18786192484271916,Venus_Mars_Jupiter
0.7679448708775052,44.000000000000014,0.1877480492524923,Venus_Mars_Jupiter
0.7853981633974483,45.0,0.18762590336528545,Venus_Mars_Jupiter
0.8028514559173918,46.000000000000014,0.18749553685065531,Venus_Mars_Jupiter
0.8203047484373349,47.0,0.18735700266368047,Venus_Mars_Jupiter
0.8377580409572785,48.000000000000014,0.18721035701218816,Venus_Mars_Jupiter
0.8552113334772216,49.00000000000001,0.18705565932202614,Venus_Mars_Jupiter
0.8726646259971647,49.99999999999999,0.18689297220041362,Venus_Mars_Jupiter
0.8901179185171078,50.999999999999986,0.1867223613974049,Venus_Mars_Jupiter
0.9075712110370517,52.00000000000002,0.1865438957655016,Venus_Mars_Jupiter
0.9250245035569948,53.000000000000014,0.18635764721745154,Venus_Mars_Jupiter
0.9424777960769379,54.0,0.18616369068227354,Venus_Mars_Jupiter
0.959931088596881,54.999999999999986,0.18596210405954877,Venus_Mars_Jupiter
0.977384381116825,56.00000000000003,0.18575296817202244,Venus_Mars_Jupiter
0.9948376736367681,57.000000000000014,0.18553636671655838,Venus_Mars_Jupiter
1.0122909661567112,58.00000000000001,0.18531238621349405,Venus_Mars_Jupiter
1.0297442586766543,58.99999999999999,0.18508111595444146,Venus_Mars_Jupiter
1.0471975511965974,59.999999999999986,0.18484264794858418,Venus_Mars_Jupiter
1.0646508437165414,61.00000000000002,0.18459707686751872,Venus_Mars_Jupiter
1.0821041362364845,62.000000000000014,0.1843444999886934,Venus_Mars_Jupiter
1.0995574287564276,63.0,0.18408501713749534,Venus_Mars_Jupiter
1.1170107212763707,63.999999999999986,0.18381873062804086,Venus_Mars_Jupiter
1.1344640137963147,65.00000000000003,0.1835457452027232,Venus_Mars_Jupiter
1.1519173063162578,66.00000000000001,0.18326616797057352,Venus_Mars_Jupiter
1.1693705988362009,67.0,0.18298010834449258,Venus_Mars_Jupiter
1.186823891356144,68.0,0.18268767797741045,Venus_Mars_Jupiter
1.204277183876087,68.99999999999999,0.18238899069743325,Venus_Mars_Jupiter
1.221730476396031,70.00000000000003,0.182084162442036,Venus_Mars_Jupiter
1.2391837689159741,71.00000000000001,0.18177331119136317,Venus_Mars_Jupiter
1.2566370614359172,72.0,0.18145655690069515,Venus_Mars_Jupiter
1.2740903539558603,72.99999999999999,0.18113402143214555,Venus_Mars_Jupiter
1.2915436464758043,74.00000000000003,0.18080582848564872,Venus_Mars_Jupiter
1.3089969389957474,75.00000000000001,0.180472103529301,Venus_Mars_Jupiter
1.3264502315156905,76.0,0.18013297372911846,Venus_Mars_Jupiter
1.3439035240356336,77.0,0.17978856787827413,Venus_Mars_Jupiter
1.3613568165555767,77.99999999999999,0.1794390163258782,Venus_Mars_Jupiter
1.3788101090755207,79.00000000000003,0.1790844509053641,Venus_Mars_Jupiter
1.3962634015954638,80.00000000000001,0.1787250048625449,Venus_Mars_Jupiter
1.413716694115407,81.0,0.17836081278340238,Venus_Mars_Jupiter
1.43116998663535,81.99999999999999,0.17799201052167296,Venus_Mars_Jupiter
1.448623279155294,83.00000000000003,0.1776187351262933,Venus_Mars_Jupiter
1.466076571675237,84.00000000000001,0.17724112476876844,Venus_Mars_Jupiter
1.4835298641951802,85.0,0.1768593186705251,Venus_Mars_Jupiter
1.5009831567151233,86.0,0.17647345703031203,Venus_Mars_Jupiter
1.5184364492350664,86.99999999999999,0.17608368095170943,Venus_Mars_Jupiter
1.5358897417550104,88.00000000000003,0.1756901323708081,Venus_Mars_Jupiter
1.5533430342749535,89.00000000000001,0.17529295398411868,Venus_Mars_Jupiter
1.5707963267948966,90.0,0.17489228917677038,Venus_Mars_Jupiter
1.5882496193148397,90.99999999999999,0.1744882819510588,Venus_Mars_Jupiter
1.6057029118347836,92.00000000000003,0.1740810768553994,Venus_Mars_Jupiter
1.6231562043547267,93.00000000000001,0.17367081891374486,Venus_Mars_Jupiter
1.6406094968746698,94.0,0.17325765355552125,Venus_Mars_Jupiter
1.658062789394613,95.0,0.17284172654613805,Venus_Mars_Jupiter
1.675516081914556,95.99999999999999,0.17242318391812586,Venus_Mars_Jupiter
1.6929693744345,97.00000000000003,0.17200217190295394,Venus_Mars_Jupiter
1.7104226669544431,98.00000000000001,0.17157883686357842,Venus_Mars_Jupiter
1.7278759594743862,99.0,0.17115332522777107,Venus_Mars_Jupiter
1.7453292519943293,99.99999999999999,0.17072578342227712,Venus_Mars_Jupiter
1.7627825445142733,101.00000000000003,0.17029635780784796,Venus_Mars_Jupiter
1.7802358370342164,102.00000000000001,0.16986519461519564,Venus_Mars_Jupiter
1.7976891295541595,103.0,0.1694324398819103,Venus_Mars_Jupiter
1.8151424220741026,104.0,0.1689982393903855,Venus_Mars_Jupiter
1.8325957145940457,104.99999999999999,0.16856273860678883,Venus_Mars_Jupiter
1.8500490071139897,106.00000000000003,0.1681260826211188,Venus_Mars_Jupiter
1.8675022996339328,107.00000000000001,0.16768841608838322,Venus_Mars_Jupiter
1.8849555921538759,108.0,0.16724988317093484,Venus_Mars_Jupiter
1.902408884673819,108.99999999999999,0.16681062748199724,Venus_Mars_Jupiter
1.919862177193763,110.00000000000003,0.16637079203041225,Venus_Mars_Jupiter
1.937315469713706,111.00000000000001,0.16593051916663876,Venus_Mars_Jupiter
1.9547687622336491,112.0,0.1654899505300292,Venus_Mars_Jupiter
1.9722220547535922,113.0,0.1650492269974112,Venus_Mars_Jupiter
1.9896753472735353,113.99999999999999,0.16460848863299643,Venus_Mars_Jupiter
2.0071286397934793,115.00000000000003,0.16416787463963878,Venus_Mars_Jupiter
2.0245819323134224,116.00000000000001,0.1637275233114622,Venus_Mars_Jupiter
2.0420352248333655,117.0,0.1632875719878751,Venus_Mars_Jupiter
2.0594885173533086,117.99999999999999,0.1628481570089875,Venus_Mars_Jupiter
2.0769418098732526,119.00000000000003,0.1624094136724446,Venus_Mars_Jupiter
2.0943951023931957,120.00000000000001,0.161971476191689,Venus_Mars_Jupiter
2.111848394913139,121.0,0.16153447765566048,Venus_Mars_Jupiter
2.129301687433082,122.0,0.1610985499899424,Venus_Mars_Jupiter
2.146754979953025,122.99999999999999,0.1606638239193598,Venus_Mars_Jupiter
2.164208272472969,124.00000000000003,0.16023042893203354,Venus_Mars_Jupiter
2.181661564992912,125.00000000000001,0.1597984932448933,Venus_Mars_Jupiter
2.199114857512855,126.0,0.1593681437706482,Venus_Mars_Jupiter
2.2165681500327983,126.99999999999999,0.15893950608621493,Venus_Mars_Jupiter
2.2340214425527423,128.00000000000003,0.15851270440259976,Venus_Mars_Jupiter
2.2514747350726854,129.00000000000003,0.15808786153622806,Venus_Mars_Jupiter
2.2689280275926285,130.0,0.1576650988817163,Venus_Mars_Jupiter
2.2863813201125716,131.0,0.15724453638607597,Venus_Mars_Jupiter
2.3038346126325147,131.99999999999997,0.156826292524341,Venus_Mars_Jupiter
2.3212879051524586,133.00000000000003,0.1564104842766051,Venus_Mars_Jupiter
2.3387411976724017,134.0,0.15599722710645617,Venus_Mars_Jupiter
2.356194490192345,135.0,0.15558663494079317,Venus_Mars_Jupiter
2.373647782712288,136.0,0.15517882015100776,Venus_Mars_Jupiter
2.391101075232232,137.00000000000003,0.15477389353551382,Venus_Mars_Jupiter
2.408554367752175,138.00000000000003,0.15437196430360475,Venus_Mars_Jupiter
2.426007660272118,139.0,0.15397314006061757,Venus_Mars_Jupiter
2.443460952792061,140.0,0.1535775267943826,Venus_Mars_Jupiter
2.4609142453120043,140.99999999999997,0.15318522886293467,Venus_Mars_Jupiter
2.4783675378319483,142.00000000000003,0.15279634898346173,Venus_Mars_Jupiter
2.4958208303518914,143.0,0.1524109882224649,Venus_Mars_Jupiter
2.5132741228718345,144.0,0.15202924598710393,Venus_Mars_Jupiter
2.5307274153917776,145.0,0.1516512200176995,Venus_Mars_Jupiter
2.5481807079117216,146.00000000000003,0.15127700638136446,Venus_Mars_Jupiter
2.5656340004316647,147.00000000000003,0.15090669946673402,Venus_Mars_Jupiter
2.5830872929516078,148.0,0.15054039197976476,Venus_Mars_Jupiter
2.600540585471551,149.0,0.15017817494057117,Venus_Mars_Jupiter
2.617993877991494,149.99999999999997,0.1498201376812677,Venus_Mars_Jupiter
2.635447170511438,151.00000000000003,0.14946636784478434,Venus_Mars_Jupiter
2.652900463031381,152.0,0.14911695138462178,Venus_Mars_Jupiter
2.670353755551324,153.0,0.14877197256551294,Venus_Mars_Jupiter
2.6878070480712672,154.0,0.14843151396495716,Venus_Mars_Jupiter
2.7052603405912112,155.00000000000003,0.14809565647559123,Venus_Mars_Jupiter
2.7227136331111543,156.00000000000003,0.14776447930836342,Venus_Mars_Jupiter
2.7401669256310974,157.0,0.14743805999647483,Venus_Mars_Jupiter
2.7576202181510405,158.0,0.14711647440005232,Venus_Mars_Jupiter
2.7750735106709836,158.99999999999997,0.14679979671151744,Venus_Mars_Jupiter
2.7925268031909276,160.00000000000003,0.14648809946161573,Venus_Mars_Jupiter
2.8099800957108707,161.0,0.14618145352606973,Venus_Mars_Jupiter
2.827433388230814,162.0,0.14587992813282016,Venus_Mars_Jupiter
2.844886680750757,163.0,0.14558359086981928,Venus_Mars_Jupiter
2.862339973270701,164.00000000000003,0.14529250769333976,Venus_Mars_Jupiter
2.879793265790644,165.00000000000003,0.14500674293676394,Venus_Mars_Jupiter
2.897246558310587,166.0,0.144726359319817,Venus_Mars_Jupiter
2.91469985083053,167.0,0.14445141795820926,Venus_Mars_Jupiter
2.9321531433504733,167.99999999999997,0.14418197837365096,Venus_Mars_Jupiter
2.9496064358704173,169.00000000000003,0.1439180985042061,Venus_Mars_Jupiter
2.9670597283903604,170.0,0.14365983471494886,Venus_Mars_Jupiter
2.9845130209103035,171.0,0.1434072418088897,Venus_Mars_Jupiter
3.0019663134302466,172.0,0.14316037303813556,Venus_Mars_Jupiter
3.0194196059501905,173.00000000000003,0.14291928011525196,Venus_Mars_Jupiter
3.0368728984701336,174.00000000000003,0.14268401322479302,Venus_Mars_Jupiter
3.0543261909900767,175.0,0.1424546210349665,Venus_Mars_Jupiter
3.07177948351002,176.0,0.14223115070940284,Venus_Mars_Jupiter
3.089232776029963,176.99999999999997,0.1420136479189952,Venus_Mars_Jupiter
3.106686068549907,178.00000000000003,0.1418021568537806,Venus_Mars_Jupiter
3.12413936106985,179.0,0.141596720234831,Venus_Mars_Jupiter
3.141592653589793,180.0,0.1413973793261252,Venus_Mars_Jupiter
-3.141592653589793,-180.0,0.1437794884355972,Mercury_Venus_Mars
-3.12413936106985,-179.0,0.14356029166234174,Mercury_Venus_Mars
-3.1066860685499065,-178.0,0.14334684423162425,Mercury_Venus_Mars
-3.0892327760299634,-177.0,0.14313919052899252,Mercury_Venus_Mars
-3.07177948351002,-176.0,0.1429373734992237,Mercury_Venus_Mars
-3.0543261909900767,-175.0,0.14274143465662953,Mercury_Venus_Mars
-3.036872898470133,-174.0,0.14255141409535357,Mercury_Venus_Mars
-3.01941960595019,-173.0,0.1423673504996339,Mercury_Venus_Mars
-3.0019663134302466,-172.0,0.14218928115400525,Mercury_Venus_Mars
-2.9845130209103035,-171.0,0.1420172419534148,Mercury_Venus_Mars
-2.9670597283903604,-170.0,0.14185126741322665,Mercury_Venus_Mars
-2.949606435870417,-169.0,0.1416913906790916,Mercury_Venus_Mars
-2.9321531433504737,-168.0,0.1415376435366578,Mercury_Venus_Mars
-2.91469985083053,-167.0,0.14139005642110059,Mercury_Venus_Mars
-2.897246558310587,-166.0,0.14124865842644885,Mercury_Venus_Mars
-2.8797932657906435,-165.0,0.14111347731468712,Mercury_Venus_Mars
-2.8623399732707004,-164.0,0.14098453952461298,Mercury_Venus_Mars
-2.844886680750757,-163.0,0.1408618701804302,Mercury_Venus_Mars
-2.827433388230814,-162.0,0.14074549310005888,Mercury_Venus_Mars
-2.8099800957108707,-161.0,0.14063543080314442,Mercury_Venus_Mars
-2.792526803190927,-160.0,0.14053170451874872,Mercury_Venus_Mars
