time,omega
29.557837097878167,-161.36979150185226
29.560574948665298,-157.62309165365994
29.56331279945243,-154.00291452308088
29.56605065023956,-150.50658058791927
29.568788501026695,-147.1311891878947
29.571526351813826,-143.8736674153277
29.574264202600958,-140.73081288174137
29.57700205338809,-137.6993309244806
29.579739904175224,-134.7758667841343
29.582477754962355,-131.95703326866283
29.585215605749486,-129.23943437912632
29.587953456536617,-126.61968534892763
29.590691307323752,-124.09442950106886
29.593429158110883,-121.66035230403445
29.596167008898014,-119.31419296293969
29.598904859685145,-117.05275386028666
29.60164271047228,-114.8729081180026
29.60438056125941,-112.77160553323903
29.607118412046542,-110.74587710501615
29.609856262833677,-108.79283835343102
29.61259411362081,-106.9096916008454
29.61533196440794,-105.09372736871288
29.61806981519507,-103.34232502842129
29.620807665982205,-101.65295281964431
35.58110882956879,-101.50977950953605
35.58384668035592,-103.24652330992527
35.58658453114305,-105.01045845655987
35.58932238193019,-106.80141325588681
35.592060232717316,-108.61915034702261
35.59479808350445,-110.46336153841152
35.59753593429158,-112.33366244694841
35.60027378507871,-114.2295869424234
35.60301163586585,-116.150581430786
35.605749486652975,-118.09599898167004
35.60848733744011,-120.06509333696985
35.611225188227245,-122.0570128313531
35.61396303901437,-124.07079425451637
35.61670088980151,-126.10535670485562
35.619438740588635,-128.15949548611073
35.62217659137577,-130.23187609055847
35.624914442162904,-132.32102835074787
35.62765229295003,-134.42534081028523
35.630390143737166,-136.54305540492084
35.6331279945243,-138.67226253643142
35.63586584531143,-140.8108966228065
35.63860369609856,-142.95673223191463
35.6413415468857,-145.1073809037863
35.644079397672826,-147.2602887614958
35.64681724845996,-149.4127350346278
35.64955509924709,-151.5618316133508
35.65229295003422,-153.70452373929947
35.65503080082136,-155.8375919724033
35.657768651608485,-157.95765552945159
35.66050650239562,-160.06117711944486
35.663244353182755,-162.14446937965135
35.66598220396988,-164.2037029957769
35.66872005475702,-166.23491659707082
35.671457905544145,-168.23402849154056
35.67419575633128,-170.1968502694804
35.676933607118414,-172.11910231993215
35.67967145790554,-173.9964312304465
35.68240930869268,-175.82442904963347
35.68514715947981,-177.59865434528768
35.68788501026694,-179.31465494477357
35.690622861054074,-180.96799223179198
35.6933607118412,-182.5542668286283
35.696098562628336,-184.0691454356422
35.69883641341547,-185.50838861068203
35.7015742642026,-186.8678791831482
35.70431211498973,-188.14365101143105
35.70704996577687,-189.3319177486761
35.709787816563995,-190.42910124876252
35.71252566735113,-191.4318592559115
35.715263518138265,-192.337112000194
35.71800136892539,-193.14206730876833
35.72073921971253,-193.84424387636514
35.723477070499655,-194.44149234341577
35.72621492128679,-194.93201383601908
35.728952772073924,-195.31437570060024
35.73169062286105,-195.58752415080485
35.73442847364819,-195.7507936362204
35.73716632443532,-195.80391277717294
35.73990417522245,-195.74700675219992
35.742642026009584,-195.58059611195856
35.74537987679671,-195.30559204018502
35.748117727583846,-194.92328812335506
35.75085557837098,-194.43534879370128
35.75359342915811,-193.84379460937302
35.75633127994524,-193.15098462807478
35.75906913073238,-192.35959615666013
35.761806981519506,-191.47260218059142
35.76454483230664,-190.49324683183855
35.76728268309377,-189.4250192603167
35.7700205338809,-188.2716262676923
35.77275838466804,-187.03696410770488
35.775496235455165,-185.72508980083452
35.7782340862423,-184.3401923396166
35.780971937029435,-182.88656412750217
35.78370978781656,-181.36857295468295
35.7864476386037,-179.7906348134707
35.78918548939083,-178.15718780946764
35.79192334017796,-176.47266737694906
35.794661190965094,-174.74148299774527
35.79739904175222,-172.96799657238316
35.800136892539356,-171.15650254075896
35.80287474332649,-169.311209856965
35.80561259411362,-167.4362258370968
35.80835044490075,-165.53554191400897
35.81108829568789,-163.61302128367083
35.813826146475016,-161.67238839695196
35.81656399726215,-159.71722025051173
35.81930184804928,-157.75093940132948
35.82203969883641,-155.7768086011306
35.82477754962355,-153.7979269722175
35.827515400410675,-151.81722759242862
35.83025325119781,-149.83747638855078
35.832991101984945,-147.86127221915592
35.83572895277207,-145.89104801772814
35.83846680355921,-143.92907288712868
35.841204654346335,-141.97745503202694
35.84394250513347,-140.0381454024267
35.846680355920604,-138.11294196440411
35.84941820670773,-136.20349447554875
35.85215605749487,-134.31130968474548
35.854893908282,-132.43775686898502
35.85763175906913,-130.58407361681842
35.860369609856264,-128.751371796136
35.8631074606434,-126.94064364096876
35.865845311430526,-125.15276788826333
35.86858316221766,-123.38851592408236
35.87132101300479,-121.64855789293524
35.87405886379192,-119.93346872033817
35.87679671457906,-118.24373403291331
35.879534565366185,-116.57975593061215
35.88227241615332,-114.94185859892669
35.885010266940455,-113.33029374148482
35.88774811772758,-111.74524581088494
35.89048596851472,-110.18683703416812
35.893223819301845,-108.65513222547784
35.89596167008898,-107.15014337033092
35.898699520876114,-105.67183399488715
35.90143737166324,-104.22012330406096
35.90417522245038,-102.79489009928605
35.90691307323751,-101.3959764788113
39.90691307323751,100.41318840508468
39.90965092402464,101.17262599574619
39.912388774811774,101.93854594714524
39.9151266255989,102.71046025295188
39.917864476386036,103.48784140977156
39.92060232717317,104.27012110996327
39.9233401779603,105.05668897406599
39.92607802874743,105.8468913458629
39.92881587953457,106.6400301592086
39.931553730321696,107.43536188396246
39.93429158110883,108.23209657022815
39.937029431895965,109.029397005864
39.93976728268309,109.82637799400332
39.94250513347023,110.6221057734247
39.945242984257355,111.41559759747466
39.94798083504449,112.20582147839757
39.950718685831625,112.99169612783496
39.95345653661875,113.7720910955389
39.95619438740589,114.54582713135902
39.95893223819302,115.31167678708613
39.96167008898015,116.06836526608839
39.964407939767284,116.81457154301573
39.96714579055441,117.54892976829206
39.969883641341546,118.27003096066304
39.97262149212868,118.97642501462988
39.97535934291581,119.66662301736302
39.97809719370294,120.3390998931432
39.98083504449008,120.99229738129763
39.983572895277206,121.62462734192188
39.98631074606434,122.23447539985017
39.98904859685147,122.82020492294704
39.9917864476386,123.3801613200863
39.99452429842574,123.91267666538394
39.997262149212865,124.41607461993651
40.0,124.88867564474333
40.002737850787135,125.32880248497925
40.00547570157426,125.73478589211032
40.0082135523614,126.1049705646959
40.01095140314853,126.43772127586107
40.01368925393566,126.73142914318763
40.016427104722794,126.98451801020806
40.01916495550992,127.19545089820167
40.02190280629706,127.36273647090458
40.02464065708419,127.48493548306928
40.02737850787132,127.56066714491506
40.030116358658454,127.58861536307874
40.03285420944559,127.56753480593459
40.035592060232716,127.49625673224358
40.03832991101985,127.3736945403646
40.04106776180698,127.19884898850977
40.04380561259411,126.97081302522956
40.04654346338125,126.68877620324342
40.049281314168375,126.35202861462557
40.05201916495551,125.95996432177733
40.054757015742645,125.51208424777646
40.05749486652977,125.00799848961168
40.06023271731691,124.44742803853399
40.062970568104035,123.8302058900756
40.06570841889117,123.15627752165717
40.068446269678304,122.425700749019
40.07118412046543,121.63864494609275
40.07392197125257,120.79538964660144
40.0766598220397,119.89632254173677
40.07939767282683,118.9419368841869
40.082135523613964,117.9328283347029
40.0848733744011,116.86969128075147
40.087611225188226,115.75331465583139
40.09034907597536,114.58457730826778
40.09308692676249,113.3644429630493
40.09582477754962,112.09395481425298
40.09856262833676,110.77422981302402
40.101300479123886,109.40645268637967
40.10403832991102,107.99186974890576
40.106776180698155,106.53178255939422
40.10951403148528,105.0275414661862
40.11225188227242,103.48053909988585
40.114989733059545,101.89220386297235
40.11772758384668,100.26399345320624
40.37234770704997,-100.30741122175229
40.375085557837096,-102.29318674915751
40.37782340862423,-104.25004182277645
40.380561259411365,-106.17611471653295
40.38329911019849,-108.06950867375905
40.38603696098563,-109.92829768627014
40.388774811772755,-111.750532782687
40.39151266255989,-113.53424879907685
40.394250513347025,-115.27747162704219
40.39698836413415,-116.9782258922579
40.39972621492129,-118.63454303981078
40.40246406570842,-120.24446978230475
40.40520191649555,-121.80607685455668
40.407939767282684,-123.31746802618773
40.41067761806981,-124.77678931161252
40.41341546885695,-126.18223829826103
40.41615331964408,-127.53207353772436
40.41889117043121,-128.82462390518765
40.421629021218344,-130.05829785733007
40.42436687200548,-131.23159250596078
40.427104722792606,-132.3431024122252
40.42984257357974,-133.3915280268241
40.43258042436687,-134.37568369122562
40.435318275154,-135.294505106535
40.43805612594114,-136.1470562104812
40.440793976728266,-136.93253536948768
40.4435318275154,-137.65028083066514
40.446269678302535,-138.29977537267075
40.44900752908966,-138.88065009394447
40.4517453798768,-139.39268730483076
40.45448323066393,-139.8358224903585
40.45722108145106,-140.21014531190997
40.459958932238195,-140.5158996454579
40.46269678302532,-140.7534826570541
40.46543463381246,-140.9234429134021
40.46817248459959,-141.02647756950032
40.47091033538672,-141.06342864576166
40.473648186173854,-141.03527845007943
40.47638603696099,-140.94314419598481
40.479123887748116,-140.7882718669528
40.48186173853525,-140.57202940444176
40.48459958932238,-140.2958992924623
40.48733744010951,-139.96147060490597
40.49007529089665,-139.570430617175
40.492813141683776,-139.12455604525871
40.49555099247091,-138.62570401105089
40.498288843258045,-138.07580281757464
40.50102669404517,-137.47684260720118
40.50376454483231,-136.83086599408213
40.506502395619435,-136.1399587475227
40.50924024640657,-135.4062405870674
40.511978097193705,-134.63185617589227
40.51471594798083,-133.81896635554898
40.51745379876797,-132.96973968941373
40.5201916495551,-132.08634436408562
40.52292950034223,-131.1709404816696
40.525667351129364,-130.2256727874714
40.5284052019165,-129.25266386271522
40.53114305270363,-128.25400779471505
40.53388090349076,-127.23176434985646
40.53661875427789,-126.18795365937261
40.539356605065024,-125.12455141065044
40.54209445585216,-124.04348456117124
40.544832306639286,-122.94662755110849
40.54757015742642,-121.83579901606898
40.550308008213555,-120.71275898589472
40.55304585900068,-119.57920654375675
40.55578370978782,-118.43677793405894
40.558521560574945,-117.28704509857303
40.56125941136208,-116.13151460432175
40.563997262149215,-114.97162695676141
40.56673511293634,-113.80875625444503
40.56947296372348,-112.64421016999741
40.57221081451061,-111.47923022911783
40.57494866529774,-110.314992354313
40.577686516084874,-109.1526076542432
40.580424366872,-107.99312343349877
40.58316221765914,-106.83752438785868
40.58590006844627,-105.68673397671317
40.5886379192334,-104.54161593447492
40.591375770020534,-103.402975909342
40.59411362080767,-102.27156320797368
40.596851471594796,-101.14807262042801
42.012320328542096,-101.67908112320966
42.01505817932922,-103.6685435865287
42.01779603011636,-105.76109980045564
42.02053388090349,-107.96394470288769
42.02327173169062,-110.28487832676667
42.026009582477755,-112.73236422106301
42.02874743326489,-115.31559401302171
42.03148528405202,-118.04455875095402
42.03422313483915,-120.93012773628286
42.03696098562629,-123.9841356008787
42.039698836413415,-127.21947842357493
42.04243668720055,-130.65021973815158
42.04517453798768,-134.2917073011377
42.04791238877481,-138.1607014764316
42.050650239561946,-142.27551608938168
42.053388090349074,-146.65617247961322
42.05612594113621,-151.32456734910522
42.05886379192334,-156.3046547261268
42.06160164271047,-161.62264194212742
42.064339493497606,-167.3071989240674
42.06707734428473,-173.38967921267619
42.06981519507187,-179.90434983886843
42.072553045859,-186.88862547683578
42.07529089664613,-194.38329982398406
42.078028747433265,-202.43276390109526
42.0807665982204,-211.0851965040901
42.08350444900753,-220.39270608904232
42.08624229979466,-230.4113955548419
42.08898015058179,-241.2013111313529
42.091718001368925,-252.82622335885208
42.09445585215606,-265.3531714553639
42.09719370294319,-278.85168151179477
42.09993155373032,-293.3925438630214
42.10266940451746,-309.04600568742455
42.105407255304584,-325.8792026166196
42.10814510609172,-343.95262078524775
42.110882956878854,-363.31535366934315
42.11362080766598,-383.998905737324
42.116358658453116,-406.009312388657
42.119096509240244,-429.3174145798066
42.12183436002738,-453.84727612396927
42.12457221081451,-479.46299651401296
42.12731006160164,-505.95458483516535
42.130047912388775,-533.0241382758418
42.13278576317591,-560.2742883360992
42.13552361396304,-587.2016432829347
42.13826146475017,-613.1985670311924
42.1409993155373,-637.5667804190984
42.143737166324435,-659.5455750074726
42.14647501711157,-678.3555858105709
42.1492128678987,-693.2560529330306
42.15195071868583,-703.6097850540613
42.15468856947297,-708.9466469433828
42.157426420260094,-709.014664135225
42.16016427104723,-703.8088482793486
42.16290212183436,-693.5717781105332
42.16563997262149,-678.7658130965393
42.168377823408626,-660.0226995663577
42.171115674195754,-638.0803628546757
42.17385352498289,-613.7178092523562
42.17659137577002,-587.6974244295685
42.17932922655715,-560.7206041958412
42.182067077344286,-533.3989264589636
42.18480492813142,-506.24001644302234
42.18754277891855,-479.64536471722795
42.19028062970568,-453.9166211764771
42.19301848049281,-429.2670078179075
42.195756331279945,-405.83509284298026
42.19849418206708,-383.6989326808339
42.20123203285421,-362.88931225308767
42.20396988364134,-343.40139817723457
42.20670773442848,-325.20453877279607
42.209445585215605,-308.25021476475473
42.21218343600274,-292.4782981427885
42.21492128678987,-277.82184813893815
42.217659137577,-264.21069224640496
42.220396988364136,-251.5740288210343
42.223134839151264,-239.8422610340173
42.2258726899384,-228.94823970395072
42.22861054072553,-218.82806018950922
42.23134839151266,-209.4215290795597
42.234086242299796,-200.67239114128432
42.23682409308692,-192.5283859994874
42.23956194387406,-184.9411871182623
42.24229979466119,-177.866262367501
42.24503764544832,-171.26268505221162
42.247775496235455,-165.09291639889895
42.25051334702259,-159.3225744699997
42.25325119780972,-153.9201999687352
42.25598904859685,-148.85702608492906
42.25872689938399,-144.10675706836662
42.261464750171115,-139.6453584295111
42.26420260095825,-135.45086041304802
42.26694045174538,-131.503175479452
42.26967830253251,-127.78392989537998
42.27241615331965,-124.27630914517735
42.275154004106774,-120.96491656791225
42.27789185489391,-117.83564448887739
42.280629705681044,-114.87555701322705
42.28336755646817,-112.07278360472593
42.286105407255306,-109.41642259030367
42.288843258042434,-106.89645374518166
42.29158110882957,-104.50365914393132
42.2943189596167,-102.22955153575569
44.56673511293634,100.43412164935549
44.56947296372348,101.36578108793863
44.57221081451061,102.24541273701126
44.57494866529774,103.06875610898418
44.577686516084874,103.83154317044362
44.580424366872,104.52952480712928
44.58316221765914,105.15849901247404
44.58590006844627,105.7143405945822
44.5886379192334,106.19303212383717
44.591375770020534,106.59069582288306
44.59411362080767,106.90362605246104
44.596851471594796,107.12832200048493
44.59958932238193,107.26152016980313
44.602327173169066,107.30022622360768
44.60506502395619,107.2417457303371
44.60780287474333,107.08371335179721
44.610540725530456,106.82412002050948
44.61327857631759,106.46133765009422
44.616016427104725,105.99414097803721
44.61875427789185,105.42172613764693
44.62149212867899,104.74372563300867
44.62422997946612,103.96021942778053
44.62696783025325,103.07174191898432
44.629705681040384,102.07928464498981
44.63244353182751,100.98429464669876
45.90554414784394,-100.2932397285748
45.908281998631075,-101.53852444286159
45.91101984941821,-102.81472298276721
45.91375770020534,-104.12290679003893
45.91649555099247,-105.46418576760789
45.9192334017796,-106.83970927689401
45.921971252566735,-108.25066708520097
45.92470910335387,-109.69829026682334
45.927446954141,-111.18385202797157
45.93018480492813,-112.70866844812882
45.93292265571527,-114.27409911924458
45.935660506502394,-115.88154765246404
45.93839835728953,-117.53246203716765
45.94113620807666,-119.22833482309295
45.94387405886379,-120.9707030855505
45.946611909650926,-122.76114815313898
45.949349760438054,-124.60129504320523
45.95208761122519,-126.49281156998181
45.95482546201232,-128.43740707537845
45.95756331279945,-130.43683071863583
45.960301163586585,-132.49286927092484
45.96303901437371,-134.6073443458601
45.96577686516085,-136.78210897844897
45.96851471594798,-139.0190434859421
45.97125256673511,-141.32005049881053
45.973990417522245,-143.68704907110623
45.97672826830938,-146.1219677593638
45.97946611909651,-148.62673653698127
45.98220396988364,-151.20327742269265
45.98494182067078,-153.8534936810609
45.987679671457904,-156.57925743115786
45.99041752224504,-159.38239551231578
45.99315537303217,-162.26467343502344
45.9958932238193,-165.2277772238176
45.998631074606436,-168.27329298778463
46.001368925393564,-171.40268400655629
46.0041067761807,-174.61726515567415
46.00684462696783,-177.91817448144116
46.00958247775496,-181.30634173629997
46.012320328542096,-184.78245371902204
46.01505817932922,-188.34691627890984
46.01779603011636,-191.9998128551418
46.02053388090349,-195.74085950907534
46.02327173169062,-199.56935640875207
46.026009582477755,-203.48413583999664
46.02874743326489,-207.48350688634537
46.03148528405202,-211.56519701370658
46.03422313483915,-215.72629094749277
46.03696098562629,-219.9631673647335
46.039698836413415,-224.27143407680848
46.04243668720055,-228.6458625993363
46.04517453798768,-233.08032320534107
46.04791238877481,-237.56772176229407
46.050650239561946,-242.09993995579055
46.053388090349074,-246.66778068086012
46.05612594113621,-251.26092068920227
46.05886379192334,-255.86787279128143
46.06160164271047,-260.4759600999596
46.064339493497606,-265.0713050016153
46.06707734428473,-269.638835615666
46.06981519507187,-274.16231249382525
46.072553045859,-278.62437826926237
46.07529089664613,-283.00663266910567
46.078028747433265,-287.2897349878394
46.0807665982204,-291.4535355611107
46.08350444900753,-295.4772370565963
46.08624229979466,-299.33958556587805
46.08898015058179,-303.01909044187875
46.091718001368925,-306.4942706520518
46.09445585215606,-309.7439242563553
46.09719370294319,-312.7474162792253
46.09993155373032,-315.4849790993794
46.10266940451746,-317.9380183566417
46.105407255304584,-320.0894164552486
46.10814510609172,-321.92382516373823
46.110882956878854,-323.4279385119904
46.11362080766598,-324.5907372785755
46.116358658453116,-325.4036969481271
46.119096509240244,-325.86095195516043
46.12183436002738,-325.9594103531845
46.12457221081451,-325.6988148030879
46.12731006160164,-325.08174759914954
46.130047912388775,-324.1135795771938
46.13278576317591,-322.80236477954395
46.13552361396304,-321.15868467783093
46.13826146475017,-319.1954475320797
46.1409993155373,-316.9276498545948
46.143737166324435,-314.37210795366474
46.14647501711157,-311.5471682205185
46.1492128678987,-308.4724049238424
46.15195071868583,-305.1683141392323
46.15468856947297,-301.65601184357087
46.157426420260094,-297.9569433319245
46.16016427104723,-294.0926100876275
46.16290212183436,-290.084319016977
46.16563997262149,-285.9529576775913
46.168377823408626,-281.71879796184675
46.171115674195754,-277.4013294466176
46.17385352498289,-273.019122641753
46.17659137577002,-268.58972144544686
46.17932922655715,-264.12956335913935
46.182067077344286,-259.65392549167854
46.18480492813142,-255.17689395709382
46.18754277891855,-250.71135400427565
46.19028062970568,-246.2689981320624
46.19301848049281,-241.86034942020117
46.195756331279945,-237.49479736300967
46.19849418206708,-233.18064370479777
46.20123203285421,-228.9251559026245
46.20396988364134,-224.73462612945488
46.20670773442848,-220.6144339565782
46.209445585215605,-216.56911108584393
46.21218343600274,-212.60240678362987
46.21492128678987,-208.71735288116344
46.217659137577,-204.91632740499608
46.220396988364136,-201.20111614338512
46.223134839151264,-197.572971569156
46.2258726899384,-194.03266873843054
46.22861054072553,-190.5805578949126
46.23134839151266,-187.2166136045136
46.234086242299796,-183.94048036381255
46.23682409308692,-180.75151468530802
46.23956194387406,-177.6488237007711
46.24229979466119,-174.6313004161333
46.24503764544832,-171.69765572847336
46.247775496235455,-168.8464473841196
46.25051334702259,-166.07610605442636
46.25325119780972,-163.384958704214
46.25598904859685,-160.7712494560229
46.25872689938399,-158.23315813953388
46.261464750171115,-155.76881670312943
46.26420260095825,-153.37632367788063
46.26694045174538,-151.05375686991644
46.26967830253251,-148.7991844289652
46.27241615331965,-146.6106744712196
46.275154004106774,-144.48630337763615
46.27789185489391,-142.42416291661073
46.280629705681044,-140.422366312868
46.28336755646817,-138.47905336692222
46.286105407255306,-136.592394738949
46.288843258042434,-134.7605954919324
46.29158110882957,-132.9818979673276
46.2943189596167,-131.2545840922655
46.29705681040383,-129.57697716665615
46.299794661190965,-127.94744320863715
46.3025325119781,-126.36439191280783
46.30527036276523,-124.8262772639479
46.30800821355236,-123.33159786057281
46.31074606433949,-121.87889698959553
46.313483915126625,-120.46676247602575
46.31622176591376,-119.0938263582796
46.31895961670089,-117.75876439949825
46.32169746748802,-116.46029547119662
46.32443531827516,-115.1971808305769
46.327173169062284,-113.96822330366705
46.32991101984942,-112.772266398145
46.332648870636554,-111.60819336208527
46.33538672142368,-110.47492619241187
46.338124572210816,-109.37142461390701
46.340862422997944,-108.29668503690156
46.34360027378508,-107.24973949378467
46.34633812457221,-106.229654576431
46.34907597535934,-105.23553036539704
46.351813826146476,-104.26649936617521
46.35455167693361,-103.32172545661994
46.35728952772074,-102.4004028420816
46.36002737850787,-101.50175502836501
46.362765229295,-100.62503381587877
48.65982203969884,-100.94596036251976
48.662559890485966,-101.88225310457472
48.6652977412731,-102.84286168306829
48.668035592060235,-103.82861318839448
48.67077344284736,-104.84036526765597
48.6735112936345,-105.87900712203505
48.67624914442163,-106.94546051097791
48.67898699520876,-108.0406807513366
48.681724845995895,-109.16565771467451
48.68446269678302,-110.32141681395701
48.68720054757016,-111.50901996531225
48.68993839835729,-112.72956652953707
48.69267624914442,-113.98419420783121
48.695414099931554,-115.27407989245445
48.69815195071869,-116.60044045526305
48.70088980150582,-117.96453345518252
48.70362765229295,-119.36765775144633
48.70636550308008,-120.81115400735221
48.709103353867214,-122.29640504838771
48.71184120465435,-123.8248360692432
48.714579055441476,-125.39791464280026
48.71731690622861,-127.01715051108108
48.720054757015745,-128.6840951218114
48.72279260780287,-130.40034086328768
48.72553045859001,-132.16751995792285
48.72826830937714,-133.98730296993872
48.73100616016427,-135.86139685751058
48.733744010951405,-137.79154251961776
48.73648186173853,-139.77951176891455
48.73921971252567,-141.82710364210084
48.7419575633128,-143.9361399842816
48.74469541409993,-146.1084601973193
48.747433264887064,-148.34591506279023
48.7501711156742,-150.65035953101358
48.75290896646133,-153.0236443500485
48.75564681724846,-155.4676064125138
48.75838466803559,-157.9840576896338
48.761122518822724,-160.57477258639707
48.76386036960986,-163.2414735907614
48.766598220396986,-165.98581502888214
48.76933607118412,-168.80936477153782
48.772073921971256,-171.71358372085743
48.77481177275838,-174.6998028872504
48.77754962354552,-177.76919789508386
48.780287474332646,-180.92276074936066
48.78302532511978,-184.16126868734833
48.785763175906915,-187.48524999933764
48.78850102669404,-190.89494667709405
48.79123887748118,-194.39027381995888
48.79397672826831,-197.97077576258434
48.79671457905544,-201.63557892732092
48.799452429842574,-205.383341502931
48.80219028062971,-209.21220012810312
48.80492813141684,-213.1197138442247
48.80766598220397,-217.1028057361793
48.8104038329911,-221.1577028078297
48.813141683778234,-225.2798747829923
48.81587953456537,-229.46397275277812
48.818617385352496,-233.70376873082694
48.82135523613963,-237.99209744121083
48.824093086926766,-242.32080186998678
48.82683093771389,-246.68068432233264
48.82956878850103,-251.0614649819324
48.832306639288156,-255.45175015939517
48.83504449007529,-259.83901256805
48.837782340862425,-264.2095861499472
48.84052019164955,-268.5486779696822
48.84325804243669,-272.8403997266918
48.84599589322382,-277.06782129704794
48.84873374401095,-281.213048445002
48.851471594798085,-285.2573265043689
48.85420944558521,-289.1811712802986
48.85694729637235,-292.96452771263336
48.85968514715948,-296.58695607879577
48.86242299794661,-300.02784447259205
48.865160848733744,-303.2666452945707
48.86789869952088,-306.28313233964553
48.87063655030801,-309.0576738992976
48.87337440109514,-311.5715162601449
48.876112251882276,-313.8070709811543
48.878850102669404,-315.74819854567977
48.88158795345654,-317.3804805056664
48.884325804243666,-318.6914720246867
48.8870636550308,-319.6709268594735
48.889801505817935,-320.310987444576
48.89253935660506,-320.6063335797238
48.8952772073922,-320.55428455903314
48.89801505817933,-320.15485111923374
48.90075290896646,-319.4107353133765
48.903490759753595,-318.32727834119356
48.90622861054072,-316.91235820632517
48.90896646132786,-315.1762408110557
48.91170431211499,-313.1313897220774
48.91444216290212,-310.79224102524654
48.917180013689254,-308.1749506827587
48.91991786447639,-305.29712232281173
48.92265571526352,-302.17752353594045
48.92539356605065,-298.8357986006539
48.92813141683778,-295.2921850213267
48.930869267624914,-291.56724046090426
48.93360711841205,-287.681585749925
48.936344969199176,-283.6556684823814
48.93908281998631,-279.5095506379486
48.941820670773446,-275.2627225114106
48.94455852156057,-270.9339441499373
48.94729637234771,-266.541114577153
48.95003422313484,-262.1011682310987
48.95277207392197,-257.62999734655347
48.955509924709105,-253.14239851906552
48.95824777549623,-248.6520412861704
48.96098562628337,-244.17145629460683
48.9637234770705,-239.71204056021458
48.96646132785763,-235.28407723059905
48.969199178644764,-230.89676738771277
48.9719370294319,-226.5582715280615
48.97467488021903,-222.27575851992296
48.97741273100616,-218.05546007460347
48.98015058179329,-213.9027289737809
48.982888432580424,-209.82209950413005
48.98562628336756,-205.81734882548986
48.988364134154686,-201.89155814988365
48.99110198494182,-198.04717286319902
48.993839835728956,-194.2860608772783
48.99657768651608,-190.60956865349922
48.99931553730322,-187.01857450963183
49.002053388090346,-183.51353892979398
49.00479123887748,-180.09455168371613
49.007529089664615,-176.7613756949892
49.01026694045174,-173.51348761225492
49.01300479123888,-170.35011514209157
49.01574264202601,-167.2702712224067
49.01848049281314,-164.27278514583543
49.021218343600275,-161.35633078371978
49.02395619438741,-158.51945207140423
49.02669404517454,-155.76058591053297
49.02943189596167,-153.07808267613657
49.0321697467488,-150.47022450283544
49.034907597535934,-147.93524151024866
49.03764544832307,-145.4713261577452
49.040383299110196,-143.07664586994173
49.04312114989733,-140.74935410168843
49.045859000684466,-138.4875999859495
49.04859685147159,-136.28953669389915
49.05133470225873,-134.15332864413622
49.054072553045856,-132.07715767788085
49.05681040383299,-130.05922829884238
49.059548254620125,-128.09777209575128
49.06228610540725,-126.19105142047488
49.06502395619439,-124.33736241603256
49.06776180698152,-122.53503747102869
49.07049965776865,-120.78244715956305
49.073237508555785,-119.07800173625235
49.07597535934291,-117.42015224346831
49.07871321013005,-115.80739126943591
49.08145106091718,-114.23825341866556
49.08418891170431,-112.7113155170868
49.086926762491444,-111.22519660147915
49.08966461327858,-109.77855771895662
49.09240246406571,-108.37010156235799
49.09514031485284,-106.99857197126633
49.097878165639976,-105.66275332088564
49.100616016427104,-104.36146981167897
49.10335386721424,-103.09358468370118
49.106091718001366,-101.85799937091124
49.1088295687885,-100.6536525994736
